bay_code,bay_sample,place_name,year,date,YYYYMMDD,trans_loc,trans_area_m2,species_common,species_scientific,species_code,death_estimate,width_mm,notes,measurers
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,43,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,36,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,42,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,40,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,46,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,43,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,40,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,39,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,52,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,45,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,45,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,33,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,43,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,37,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,35,Estimate,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,51,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,34,Estimate,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,44,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,51,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,29,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,47,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Crab,69,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Crab,28,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Whole,34,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Whole,44,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Whole,34,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Whole,42,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Whole,34,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Whole,25,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Whole,40,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Whole,35,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Whole,34,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Whole,29,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Whole,39,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Whole,30,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Whole,31,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Bentnose macoma,Macoma nasuta,CLAMMB,Sea Otter,36,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,33,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,30,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,34,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,31,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Pointed macoma,Macoma inquinata,CLAMMP,Whole,24,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,54,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,44,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Butter clam,Saxidomus gigantea,CLAMBU,Crab,43,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Butter clam,Saxidomus gigantea,CLAMBU,Whole,53,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Butter clam,Saxidomus gigantea,CLAMBU,Whole,84,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Butter clam,Saxidomus gigantea,CLAMBU,Whole,59,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,39,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,31,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,41,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,30,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,33,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,33,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,37,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,34,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,51,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,42,Estimate,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,41,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Crab,32,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Whole,40,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Whole,42,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,55,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,49,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,50,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,48,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,42,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,48,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,50,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,46,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,49,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,33,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,45,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,48,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Butter clam,Saxidomus gigantea,CLAMBU,Whole,47,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Butter clam,Saxidomus gigantea,CLAMBU,Whole,72,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Butter clam,Saxidomus gigantea,CLAMBU,Whole,45,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Butter clam,Saxidomus gigantea,CLAMBU,Whole,57,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Butter clam,Saxidomus gigantea,CLAMBU,Whole,33,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Cockle,Clinocardium nutallii,CLAMCK,Whole,39,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,46,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,46,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,51,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,42,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,42,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,38,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,37,,
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,35,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Whole,36,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Whole,34,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,64,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,54,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,52,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,66,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,65,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,64,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,72,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,50,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,47,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,56,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,52,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Butter clam,Saxidomus gigantea,CLAMBU,Whole,42,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Butter clam,Saxidomus gigantea,CLAMBU,Whole,47,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Butter clam,Saxidomus gigantea,CLAMBU,Whole,43,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Butter clam,Saxidomus gigantea,CLAMBU,Whole,55,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Butter clam,Saxidomus gigantea,CLAMBU,Whole,52,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Butter clam,Saxidomus gigantea,CLAMBU,Whole,60,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Butter clam,Saxidomus gigantea,CLAMBU,Whole,51,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Butter clam,Saxidomus gigantea,CLAMBU,Whole,56,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Butter clam,Saxidomus gigantea,CLAMBU,Whole,71,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Butter clam,Saxidomus gigantea,CLAMBU,Whole,47,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Butter clam,Saxidomus gigantea,CLAMBU,Whole,57,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Butter clam,Saxidomus gigantea,CLAMBU,Whole,51,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Butter clam,Saxidomus gigantea,CLAMBU,Whole,51,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Butter clam,Saxidomus gigantea,CLAMBU,Whole,43,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Cockle,Clinocardium nutallii,CLAMCK,Whole,53,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,39,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,41,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,34,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,32,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,36,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,42,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,44,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,42,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,37,Estimate,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,43,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,45,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,47,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,40,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,46,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Whole,31,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Whole,34,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Steamer clam,Protothaca staminea,CLAMST,Whole,27,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Bentnose macoma,Macoma nasuta,CLAMMB,Crab,30,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
GARC,A,Garcia Bay a,2017,7/26/17,20170726,Outside,200,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,33,,"Ashley Bolwerk, Nicole LaRoche, Earthwatch"
REFU,A,Port Refugio a,2017,8/22/17,20170822,Edge,200,Butter clam,Saxidomus gigantea,CLAMBU,Whole,65,,"Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
REFU,A,Port Refugio a,2017,8/22/17,20170822,Edge,200,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,50,,"Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
REFU,A,Port Refugio a,2017,8/22/17,20170822,Edge,200,Steamer clam,Protothaca staminea,CLAMST,Whole,40,,"Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
REFU,A,Port Refugio a,2017,8/22/17,20170822,Edge,200,Steamer clam,Protothaca staminea,CLAMST,Whole,37,,"Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
REFU,A,Port Refugio a,2017,8/22/17,20170822,Edge,200,Steamer clam,Protothaca staminea,CLAMST,Whole,34,,"Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
REFU,A,Port Refugio a,2017,8/22/17,20170822,Edge,200,Steamer clam,Protothaca staminea,CLAMST,Whole,39,,"Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
REFU,A,Port Refugio a,2017,8/22/17,20170822,Edge,200,Steamer clam,Protothaca staminea,CLAMST,Whole,41,,"Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
REFU,A,Port Refugio a,2017,8/22/17,20170822,Edge,200,Steamer clam,Protothaca staminea,CLAMST,Whole,34,,"Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
REFU,A,Port Refugio a,2017,8/22/17,20170822,Edge,200,Steamer clam,Protothaca staminea,CLAMST,Whole,45,,"Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
