"","bay_code","bay_sample","site_code","place_name","latitude","longitude","date_YYYYMMDD","year","trans_loc","bin_loc_transect_m","trans_bin","bin_area_m2","pit_count_bin","pit_count_m2","sed1_type","sed2_type","sed1_no","sed2_no","sed_avg_no","field_collector","notes"
"1073","CALD","A","","Shakan - eel",56.200908,-133.521038,2019-06-07,2019,"edge ","30",3,20,0,0,"mud","mud",1,1,1,"Lia, Ginny ","Done on snorkle "
"1074","CALD","A","","Shakan - eel",56.200908,-133.521038,2019-06-07,2019,"edge ","40",4,20,0,0,"mud","mud",1,1,1,"Lia, Ginny ","Done on snorkle "
"1075","CALD","A","","Shakan - eel",56.200908,-133.521038,2019-06-07,2019,"edge ","50",5,20,0,0,"mud","mud",1,1,1,"Lia, Ginny ","Done on snorkle "
"1076","CALD","A","","Shakan - eel",56.200908,-133.521038,2019-06-07,2019,"outside ","10",1,20,0,0,"mud","mud",1,1,1,"Lia, Ginny ","Done on snorkle "
"1077","CALD","A","","Shakan - eel",56.200908,-133.521038,2019-06-07,2019,"outside ","20",2,20,0,0,"mud","mud",1,1,1,"Lia, Ginny ","Done on snorkle "
"1078","CALD","A","","Shakan - eel",56.200908,-133.521038,2019-06-07,2019,"outside ","30",3,20,0,0,"mud","mud",1,1,1,"Lia, Ginny ","Done on snorkle "
"1079","CALD","A","","Shakan - eel",56.200908,-133.521038,2019-06-07,2019,"outside ","40",4,20,0,0,"mud","mud",1,1,1,"Lia, Ginny ","Done on snorkle "
"1080","CALD","A","","Shakan - eel",56.200908,-133.521038,2019-06-07,2019,"outside ","50",5,20,0,0,"mud","mud",1,1,1,"Lia, Ginny ","Done on snorkle "
"1081","SHKN","A","","Shakan - kelp",56.14833333,-133.5377778,2019-06-08,2019,"inside ","30",3,20,2,0.1,"gravel","sand",7,4,5.5,"Bryce, Koby ","Sparse cobble 0m-30m"
"1082","SHKN","A","","Shakan - kelp",56.14833333,-133.5377778,2019-06-08,2019,"inside ","40",4,20,3,0.15,"cobble","sand",8,4,6,"Bryce, Koby ","Sparse cobble 0m-30m"
"1083","SHKN","A","","Shakan - kelp",56.14833333,-133.5377778,2019-06-08,2019,"inside ","50",5,20,0,0,"cobble","sand",8,4,6,"Bryce, Koby ","Sparse cobble 0m-30m"
"1084","SHKN","A","","Shakan - kelp",56.14833333,-133.5377778,2019-06-08,2019,"edge ","10",1,20,26,1.3,"sand","gravel",4,7,5.5,"Bryce, Koby ","Sparse cobble 11m-30m"
"1085","SHKN","A","","Shakan - kelp",56.14833333,-133.5377778,2019-06-08,2019,"edge ","20",2,20,19,0.95,"sand","gravel",4,7,5.5,"Bryce, Koby ","Sparse cobble 11m-30m"
"1086","SHKN","A","","Shakan - kelp",56.14833333,-133.5377778,2019-06-08,2019,"edge ","30",3,20,16,0.8,"sand","gravel",4,7,5.5,"Bryce, Koby ","Sparse cobble 11m-30m"
"1087","SHKN","A","","Shakan - kelp",56.14833333,-133.5377778,2019-06-08,2019,"edge ","40",4,20,5,0.25,"sand","cobble",4,8,6,"Bryce, Koby ","Sparse cobble 11m-30m"
"1088","SHKN","A","","Shakan - kelp",56.14833333,-133.5377778,2019-06-08,2019,"edge ","50",5,20,3,0.15,"cobble","sand",8,4,6,"Bryce, Koby ","Sparse cobble 11m-30m"
"1089","SHKN","A","","Shakan - kelp",56.14833333,-133.5377778,2019-06-08,2019,"inside ","10",1,20,0,0,"sand","gravel",4,7,5.5,"Bryce, Koby ","Sparse cobble 0m-30m"
"1090","SHKN","A","","Shakan - kelp",56.14833333,-133.5377778,2019-06-08,2019,"inside ","20",2,20,3,0.15,"gravel","course sand",7,5,6,"Bryce, Koby ","This is a kelp site and the kelp bed was considered edge  inside wasnt possible becasue of the sediment type. not clam habitat."
"1091","SHIN","A","2017_M_05","Shinaku Inlet",55.59929,-133.16,2019-05-17,2019,"inside","10",1,20,1,0.05,"mud","mud",1,1,1,"Bryce, Ilya ",NA
"1092","SHIN","A","2017_M_05","Shinaku Inlet",55.59929,-133.16,2019-05-17,2019,"inside","20",2,20,0,0,"mud","mud",1,1,1,"Bryce, Ilya ",NA
"1093","SHIN","A","2017_M_05","Shinaku Inlet",55.59929,-133.16,2019-05-17,2019,"inside","30",3,20,1,0.05,"mud","mud",1,1,1,"Bryce, Ilya ",NA
"1094","SHIN","A","2017_M_05","Shinaku Inlet",55.59929,-133.16,2019-05-17,2019,"inside","40",4,20,0,0,"mud","mud",1,1,1,"Bryce, Ilya ",NA
"1095","SHIN","A","2017_M_05","Shinaku Inlet",55.59929,-133.16,2019-05-17,2019,"inside","50",5,20,1,0.05,"mud","mud",1,1,1,"Bryce, Ilya ",NA
"1096","SHIN","A","2017_M_05","Shinaku Inlet",55.59929,-133.16,2019-05-17,2019,"edge","10",1,20,0,0,"mud","mud",1,1,1,"Bryce, Ilya ",NA
"1097","SHIN","A","2017_M_05","Shinaku Inlet",55.59929,-133.16,2019-05-17,2019,"edge","20",2,20,0,0,"mud","mud",1,1,1,"Bryce, Ilya ",NA
"1098","SHIN","A","2017_M_05","Shinaku Inlet",55.59929,-133.16,2019-05-17,2019,"edge","30",3,20,1,0.05,"mud","mud",1,1,1,"Bryce, Ilya ",NA
"1099","SHIN","A","2017_M_05","Shinaku Inlet",55.59929,-133.16,2019-05-17,2019,"edge","40",4,20,0,0,"mud","mud",1,1,1,"Bryce, Ilya ",NA
"1100","SHIN","A","2017_M_05","Shinaku Inlet",55.59929,-133.16,2019-05-17,2019,"edge","50",5,20,0,0,"mud","mud",1,1,1,"Bryce, Ilya ",NA
"1101","SHIN","A","2017_M_05","Shinaku Inlet",55.59929,-133.16,2019-05-17,2019,"outside ","10",1,20,1,0.05,"mud","sand",1,4,2,"Bryce, Ilya ",NA
"1102","SHIN","A","2017_M_05","Shinaku Inlet",55.59929,-133.16,2019-05-17,2019,"outside ","20",2,20,2,0.1,"mud","mud",1,1,1,"Bryce, Ilya ",NA
"1103","SHIN","A","2017_M_05","Shinaku Inlet",55.59929,-133.16,2019-05-17,2019,"outside ","30",3,20,0,0,"mud","mud",1,1,1,"Bryce, Ilya ",NA
"1104","SHIN","A","2017_M_05","Shinaku Inlet",55.59929,-133.16,2019-05-17,2019,"outside ","40",4,20,0,0,"mud","mud",1,1,1,"Bryce, Ilya ",NA
"1105","SHIN","A","2017_M_05","Shinaku Inlet",55.59929,-133.16,2019-05-17,2019,"outside ","50",5,20,0,0,"mud","mud",1,1,1,"Bryce, Ilya ",NA
"1106","SFEI","A","2017_M_03","South Fish Egg",55.48442,-133.17549,2019-05-20,2019,"inside ","10",1,20,1,0.05,"sandy mud","sandy mud",2,2,2,"Bryce, Ilya ","Thick seagrass, Sparse cobble 31m-40m"
"1107","SFEI","A","2017_M_03","South Fish Egg",55.48442,-133.17549,2019-05-20,2019,"inside ","20",2,20,3,0.15,"sandy mud","sandy mud",2,2,2,"Bryce, Ilya ","Thick seagrass, Sparse cobble 31m-40m"
"1108","SFEI","A","2017_M_03","South Fish Egg",55.48442,-133.17549,2019-05-20,2019,"inside ","30",3,20,0,0,"sandy mud","mud",2,1,1.5,"Bryce, Ilya ","Thick seagrass, Sparse cobble 31m-40m"
"1109","SFEI","A","2017_M_03","South Fish Egg",55.48442,-133.17549,2019-05-20,2019,"inside ","40",4,20,1,0.05,"sandy mud","mud",2,1,1.5,"Bryce, Ilya ","Thick seagrass, Sparse cobble 31m-40m"
"1110","SFEI","A","2017_M_03","South Fish Egg",55.48442,-133.17549,2019-05-20,2019,"inside ","50",5,20,3,0.15,"sandy mud","mud",2,1,1.5,"Bryce, Ilya ","Thick seagrass, Sparse cobble 31m-40m"
"1111","SFEI","A","2017_M_03","South Fish Egg",55.48442,-133.17549,2019-05-20,2019,"edge ","10",1,20,3,0.15,"muddy sand","muddy sand",3,3,3,"Bryce, Ilya ","Sparse cobble 10m-30m,  Sea grass extends far upshore "
"1112","SFEI","A","2017_M_03","South Fish Egg",55.48442,-133.17549,2019-05-20,2019,"edge ","20",2,20,1,0.05,"muddy sand","sand",3,4,3.5,"Bryce, Ilya ","Sparse cobble 10m-30m,  Sea grass extends far upshore "
"1113","SFEI","A","2017_M_03","South Fish Egg",55.48442,-133.17549,2019-05-20,2019,"edge ","30",3,20,1,0.05,"muddy sand","sand",3,4,3.5,"Bryce, Ilya ","Sparse cobble 10m-30m,  Sea grass extends far upshore "
"1114","SFEI","A","2017_M_03","South Fish Egg",55.48442,-133.17549,2019-05-20,2019,"edge ","40",4,20,0,0,"muddy sand","cobble",3,8,5.5,"Bryce, Ilya ","Sparse cobble 10m-30m,  Sea grass extends far upshore "
"1115","SFEI","A","2017_M_03","South Fish Egg",55.48442,-133.17549,2019-05-20,2019,"edge ","50",5,20,1,0.05,"muddy sand","cobble",3,8,5.5,"Bryce, Ilya ","Sparse cobble 10m-30m,  Sea grass extends far upshore "
"1116","SFEI","A","2017_M_03","South Fish Egg",55.48442,-133.17549,2019-05-20,2019,"outside ","10",1,20,0,0,"muddy sand","cobble",3,8,5.5,"Bryce, Ilya ","Sparse boulders 0m-30m, Thin seagrass outside of bed "
"1117","SFEI","A","2017_M_03","South Fish Egg",55.48442,-133.17549,2019-05-20,2019,"outside ","20",2,20,0,0,"muddy sand","cobble",3,8,5.5,"Bryce, Ilya ","Sparse boulders 0m-30m, Thin seagrass outside of bed "
"1118","SFEI","A","2017_M_03","South Fish Egg",55.48442,-133.17549,2019-05-20,2019,"outside ","30",3,20,1,0.05,"sandy mud","cobble",2,8,5,"Bryce, Ilya ","Sparse boulders 0m-30m, Thin seagrass outside of bed "
"1119","SFEI","A","2017_M_03","South Fish Egg",55.48442,-133.17549,2019-05-20,2019,"outside ","40",4,20,0,0,"sandy mud","mud",2,1,1.5,"Bryce, Ilya ","Sparse boulders 0m-30m, Thin seagrass outside of bed "
"1120","SFEI","A","2017_M_03","South Fish Egg",55.48442,-133.17549,2019-05-20,2019,"outside ","50",5,20,2,0.1,"sandy mud","mud",2,1,1.5,"Bryce, Ilya ","Sparse boulders 0m-30m, Thin seagrass outside of bed "
"1121","NATZ","C",NA,"Natzuhini Bay",55.247155,-132.879137,2020-08-05,2020,"inside","10",1,20,0,0,"sand","sandy mud",4,2,3,"Becca Cates",""
"1122","NATZ","C",NA,"Natzuhini Bay",55.247155,-132.879137,2020-08-05,2020,"inside","20",2,20,0,0,"sand","sandy mud",4,2,3,"Becca Cates",""
"1123","NATZ","C",NA,"Natzuhini Bay",55.247155,-132.879137,2020-08-05,2020,"inside","30",3,20,0,0,"sandy mud","mud",2,1,1.5,"Becca Cates",""
"1124","NATZ","C",NA,"Natzuhini Bay",55.247155,-132.879137,2020-08-05,2020,"inside","40",4,20,0,0,"sandy mud","mud",2,1,1.5,"Becca Cates",""
"1125","NATZ","C",NA,"Natzuhini Bay",55.247155,-132.879137,2020-08-05,2020,"inside","50",5,20,0,0,"sandy mud","mud",2,1,1.5,"Becca Cates",""
"1126","NATZ","C",NA,"Natzuhini Bay",55.247155,-132.879137,2020-08-05,2020,"edge","10",1,20,0,0,"cobble","muddy sand",8,3,5.5,"Becca Cates",""
"1127","NATZ","C",NA,"Natzuhini Bay",55.247155,-132.879137,2020-08-05,2020,"edge","20",2,20,1,0.05,"cobble","muddy sand",8,3,5.5,"Becca Cates",""
"1128","NATZ","C",NA,"Natzuhini Bay",55.247155,-132.879137,2020-08-05,2020,"edge","30",3,20,0,0,"cobble","muddy sand",8,3,5.5,"Becca Cates",""
"1129","NATZ","C",NA,"Natzuhini Bay",55.247155,-132.879137,2020-08-05,2020,"edge","40",4,20,0,0,"muddy sand","muddy sand",3,3,3,"Becca Cates",""
"1130","NATZ","C",NA,"Natzuhini Bay",55.247155,-132.879137,2020-08-05,2020,"edge","50",5,20,0,0,"muddy sand","muddy sand",3,3,3,"Becca Cates",""
"1131","NATZ","C",NA,"Natzuhini Bay",55.247155,-132.879137,2020-08-05,2020,"outside","10",1,20,0,0,"coarse sand","coarse sand",5,5,5,"Becca Cates",""
"1132","NATZ","C",NA,"Natzuhini Bay",55.247155,-132.879137,2020-08-05,2020,"outside","20",2,20,0,0,"coarse sand","coarse sand",5,5,5,"Becca Cates",""
"1133","NATZ","C",NA,"Natzuhini Bay",55.247155,-132.879137,2020-08-05,2020,"outside","30",3,20,0,0,"sand","coarse sand",4,5,4.5,"Becca Cates",""
"1134","NATZ","C",NA,"Natzuhini Bay",55.247155,-132.879137,2020-08-05,2020,"outside","40",4,20,0,0,"sand","coarse sand",4,5,4.5,"Becca Cates",""
"1135","NATZ","C",NA,"Natzuhini Bay",55.247155,-132.879137,2020-08-05,2020,"outside","50",5,20,0,0,"coarse sand","coarse sand",5,5,5,"Becca Cates",""
"1136","SHIN","A",NA,"Shinaku Inlet",55.59929,-133.16,2020-07-25,2020,"inside","10",1,20,0,0,"sandy mud","mud",2,1,1.5,"Ginny Eckert","clam shells collected for 50m x 1 (half of normal transect)"
"1137","SHIN","A",NA,"Shinaku Inlet",55.59929,-133.16,2020-07-25,2020,"inside","20",2,20,0,0,"sandy mud","mud",2,1,1.5,"Ginny Eckert","clam shells collected for 50m x 1 (half of normal transect)"
"1138","SHIN","A",NA,"Shinaku Inlet",55.59929,-133.16,2020-07-25,2020,"inside","30",3,20,0,0,"sandy mud","mud",2,1,1.5,"Ginny Eckert","clam shells collected for 50m x 1 (half of normal transect)"
"1139","SHIN","A",NA,"Shinaku Inlet",55.59929,-133.16,2020-07-25,2020,"inside","40",4,20,0,0,"sandy mud","mud",2,1,1.5,"Ginny Eckert","clam shells collected for 50m x 1 (half of normal transect)"
"1140","SHIN","A",NA,"Shinaku Inlet",55.59929,-133.16,2020-07-25,2020,"inside","50",5,20,0,0,"sandy mud","mud",2,1,1.5,"Ginny Eckert","clam shells collected for 50m x 1 (half of normal transect)"
"1141","SHIN","A",NA,"Shinaku Inlet",55.59929,-133.16,2020-07-25,2020,"edge","10",1,20,1,0.05,"sandy mud","muddy sand",2,3,2.5,"Ginny Eckert","clam shells collected for 50m x 1 (half of normal transect)"
"1142","SHIN","A",NA,"Shinaku Inlet",55.59929,-133.16,2020-07-25,2020,"edge","20",2,20,0,0,"sandy mud","muddy sand",2,3,2.5,"Ginny Eckert","clam shells collected for 50m x 1 (half of normal transect)"
"1143","SHIN","A",NA,"Shinaku Inlet",55.59929,-133.16,2020-07-25,2020,"edge","30",3,20,1,0.05,"sandy mud","muddy sand",2,3,2.5,"Ginny Eckert","clam shells collected for 50m x 1 (half of normal transect)"
"1144","SHIN","A",NA,"Shinaku Inlet",55.59929,-133.16,2020-07-25,2020,"edge","40",4,20,0,0,"sandy mud","muddy sand",2,3,2.5,"Ginny Eckert","clam shells collected for 50m x 1 (half of normal transect)"
"1145","SHIN","A",NA,"Shinaku Inlet",55.59929,-133.16,2020-07-25,2020,"edge","50",5,20,0,0,"sandy mud","muddy sand",2,3,2.5,"Ginny Eckert","clam shells collected for 50m x 1 (half of normal transect)"
"1146","SHIN","A",NA,"Shinaku Inlet",55.59929,-133.16,2020-07-25,2020,"outside","10",1,20,3,0.15,"sand","pebble",4,6,5,"Ginny Eckert","clam shells collected 50m x 2 (full transect)"
"1147","SHIN","A",NA,"Shinaku Inlet",55.59929,-133.16,2020-07-25,2020,"outside","20",2,20,0,0,"sand","coarse sand",4,5,4.5,"Ginny Eckert","clam shells collected 50m x 2 (full transect)"
"1148","SHIN","A",NA,"Shinaku Inlet",55.59929,-133.16,2020-07-25,2020,"outside","30",3,20,1,0.05,"sand","coarse sand",4,5,4.5,"Ginny Eckert","clam shells collected 50m x 2 (full transect)"
"1149","SHIN","A",NA,"Shinaku Inlet",55.59929,-133.16,2020-07-25,2020,"outside","40",4,20,0,0,"sand","coarse sand",4,5,4.5,"Ginny Eckert","clam shells collected 50m x 2 (full transect)"
"1150","SHIN","A",NA,"Shinaku Inlet",55.59929,-133.16,2020-07-25,2020,"outside","50",5,20,0,0,"sand","coarse sand",4,5,4.5,"Ginny Eckert","clam shells collected 50m x 2 (full transect)"
"1151","GUKT","A",NA,"Guktu Bay",55.739816,-133.312022,2020-07-24,2020,"inside","10",1,20,2,0.1,"muddy sand","sand",3,4,3.5,"Ginny Eckert, Lia Domke, Becca Cates, Mark Yeats",""
"1152","GUKT","A",NA,"Guktu Bay",55.739816,-133.312022,2020-07-24,2020,"inside","20",2,20,2,0.1,"muddy sand","sand",3,4,3.5,"Ginny Eckert, Lia Domke, Becca Cates, Mark Yeats",""
"1153","GUKT","A",NA,"Guktu Bay",55.739816,-133.312022,2020-07-24,2020,"inside","30",3,20,2,0.1,"muddy sand","sand",3,4,3.5,"Ginny Eckert, Lia Domke, Becca Cates, Mark Yeats",""
"1154","GUKT","A",NA,"Guktu Bay",55.739816,-133.312022,2020-07-24,2020,"inside","40",4,20,1,0.05,"muddy sand","sand",3,4,3.5,"Ginny Eckert, Lia Domke, Becca Cates, Mark Yeats",""
"1155","GUKT","A",NA,"Guktu Bay",55.739816,-133.312022,2020-07-24,2020,"inside","50",5,20,2,0.1,"muddy sand","sand",3,4,3.5,"Ginny Eckert, Lia Domke, Becca Cates, Mark Yeats",""
"1156","GUKT","A",NA,"Guktu Bay",55.739816,-133.312022,2020-07-24,2020,"edge","10",1,20,13,0.65,"muddy sand","sand",3,4,3.5,"Ginny Eckert, Lia Domke, Becca Cates, Mark Yeats",""
"1157","GUKT","A",NA,"Guktu Bay",55.739816,-133.312022,2020-07-24,2020,"edge","20",2,20,33,1.65,"muddy sand","sand",3,4,3.5,"Ginny Eckert, Lia Domke, Becca Cates, Mark Yeats",""
"1158","GUKT","A",NA,"Guktu Bay",55.739816,-133.312022,2020-07-24,2020,"edge","30",3,20,24,1.2,"muddy sand","sand",3,4,3.5,"Ginny Eckert, Lia Domke, Becca Cates, Mark Yeats",""
"1159","GUKT","A",NA,"Guktu Bay",55.739816,-133.312022,2020-07-24,2020,"edge","40",4,20,11,0.55,"muddy sand","sand",3,4,3.5,"Ginny Eckert, Lia Domke, Becca Cates, Mark Yeats",""
"1160","GUKT","A",NA,"Guktu Bay",55.739816,-133.312022,2020-07-24,2020,"edge","50",5,20,6,0.3,"sandy mud","muddy sand",2,3,2.5,"Ginny Eckert, Lia Domke, Becca Cates, Mark Yeats",""
"1161","GUKT","A",NA,"Guktu Bay",55.739816,-133.312022,2020-07-24,2020,"outside","10",1,20,24,1.2,"muddy sand","sand",3,4,3.5,"Ginny Eckert, Lia Domke, Becca Cates, Mark Yeats",""
"1162","GUKT","A",NA,"Guktu Bay",55.739816,-133.312022,2020-07-24,2020,"outside","20",2,20,20,1,"muddy sand","sand",3,4,3.5,"Ginny Eckert, Lia Domke, Becca Cates, Mark Yeats",""
"1163","GUKT","A",NA,"Guktu Bay",55.739816,-133.312022,2020-07-24,2020,"outside","30",3,20,18,0.9,"muddy sand","pebble",3,6,4.5,"Ginny Eckert, Lia Domke, Becca Cates, Mark Yeats",""
"1164","GUKT","A",NA,"Guktu Bay",55.739816,-133.312022,2020-07-24,2020,"outside","40",4,20,24,1.2,"muddy sand","pebble",3,6,4.5,"Ginny Eckert, Lia Domke, Becca Cates, Mark Yeats",""
"1165","GUKT","A",NA,"Guktu Bay",55.739816,-133.312022,2020-07-24,2020,"outside","50",5,20,5,0.25,"sandy mud","sandy mud",2,2,2,"Ginny Eckert, Lia Domke, Becca Cates, Mark Yeats",""
"1166","NOSK","A",NA,"Nossuk Bay",55.7073,-133.342,2020-08-03,2020,"outside","10",1,20,0,0,"mud","sandy mud",1,2,1.5,"Becca Cates, Adri Penix",""
"1167","NOSK","A",NA,"Nossuk Bay",55.7073,-133.342,2020-08-03,2020,"outside","20",2,20,0,0,"mud","sandy mud",1,2,1.5,"Becca Cates, Adri Penix",""
"1168","NOSK","A",NA,"Nossuk Bay",55.7073,-133.342,2020-08-03,2020,"outside","30",3,20,2,0.1,"sandy mud","muddy sand",2,3,2.5,"Becca Cates, Adri Penix",""
"1169","NOSK","A",NA,"Nossuk Bay",55.7073,-133.342,2020-08-03,2020,"outside","40",4,20,1,0.05,"sandy mud","muddy sand",2,3,2.5,"Becca Cates, Adri Penix",""
"1170","NOSK","A",NA,"Nossuk Bay",55.7073,-133.342,2020-08-03,2020,"outside","50",5,20,2,0.1,"mud","sandy mud",1,2,1.5,"Becca Cates, Adri Penix",""
"1171","NOSK","A",NA,"Nossuk Bay",55.7073,-133.342,2020-08-03,2020,"edge","10",1,20,1,0.05,"sandy mud","muddy sand",2,3,2.5,"Ginny Eckert",""
"1172","NOSK","A",NA,"Nossuk Bay",55.7073,-133.342,2020-08-03,2020,"edge","20",2,20,1,0.05,"mud","muddy sand",1,3,2,"Ginny Eckert",""
"1173","NOSK","A",NA,"Nossuk Bay",55.7073,-133.342,2020-08-03,2020,"edge","30",3,20,0,0,"muddy sand","sand",3,4,3.5,"Ginny Eckert",""
"1174","NOSK","A",NA,"Nossuk Bay",55.7073,-133.342,2020-08-03,2020,"edge","40",4,20,1,0.05,"sandy mud","muddy sand",2,3,2.5,"Ginny Eckert",""
"1175","NOSK","A",NA,"Nossuk Bay",55.7073,-133.342,2020-08-03,2020,"edge","50",5,20,0,0,"mud","sandy mud",1,2,1.5,"Ginny Eckert",""
"1176","NOSK","A",NA,"Nossuk Bay",55.7073,-133.342,2020-08-03,2020,"inside","10",1,20,2,0.1,"mud","sandy mud",1,2,1.5,"Becca Cates, Adri Penix",""
"1177","NOSK","A",NA,"Nossuk Bay",55.7073,-133.342,2020-08-03,2020,"inside","20",2,20,0,0,"sandy mud","sand",2,4,3,"Becca Cates, Adri Penix",""
"1178","NOSK","A",NA,"Nossuk Bay",55.7073,-133.342,2020-08-03,2020,"inside","30",3,20,4,0.2,"mud","sandy mud",1,2,1.5,"Becca Cates, Adri Penix",""
"1179","NOSK","A",NA,"Nossuk Bay",55.7073,-133.342,2020-08-03,2020,"inside","40",4,20,2,0.1,"mud","mud",1,1,1,"Becca Cates, Adri Penix",""
"1180","NOSK","A",NA,"Nossuk Bay",55.7073,-133.342,2020-08-03,2020,"inside","50",5,20,3,0.15,"mud","mud",1,1,1,"Becca Cates, Adri Penix",""
"1181","REFU","A",NA,"Port Refugio",55.282137,-133.334028,2020-07-22,2020,"inside","10",1,20,0,0,"sandy mud","muddy sand",2,3,2.5,"Ginny Eckert","no clam shells"
"1182","REFU","A",NA,"Port Refugio",55.282137,-133.334028,2020-07-22,2020,"inside","20",2,20,0,0,"sandy mud","muddy sand",2,3,2.5,"Ginny Eckert","no clam shells"
"1183","REFU","A",NA,"Port Refugio",55.282137,-133.334028,2020-07-22,2020,"inside","30",3,20,0,0,"sandy mud","muddy sand",2,3,2.5,"Ginny Eckert","no clam shells"
"1184","REFU","A",NA,"Port Refugio",55.282137,-133.334028,2020-07-22,2020,"inside","40",4,20,0,0,"sandy mud","muddy sand",2,3,2.5,"Ginny Eckert","no clam shells"
"1185","REFU","A",NA,"Port Refugio",55.282137,-133.334028,2020-07-22,2020,"inside","50",5,20,0,0,"sandy mud","muddy sand",2,3,2.5,"Ginny Eckert","no clam shells"
"1186","REFU","A",NA,"Port Refugio",55.282137,-133.334028,2020-07-22,2020,"edge","10",1,20,0,0,"sandy mud","mud",2,1,1.5,"Ginny Eckert","clam shells measured and collected at site"
"1187","REFU","A",NA,"Port Refugio",55.282137,-133.334028,2020-07-22,2020,"edge","20",2,20,0,0,"sandy mud","mud",2,1,1.5,"Ginny Eckert","clam shells measured and collected at site"
"1188","REFU","A",NA,"Port Refugio",55.282137,-133.334028,2020-07-22,2020,"edge","30",3,20,0,0,"sandy mud","sandy mud",2,2,2,"Ginny Eckert","clam shells measured and collected at site"
"1189","REFU","A",NA,"Port Refugio",55.282137,-133.334028,2020-07-22,2020,"edge","40",4,20,0,0,"sandy mud","sandy mud",2,2,2,"Ginny Eckert","clam shells measured and collected at site"
"1190","REFU","A",NA,"Port Refugio",55.282137,-133.334028,2020-07-22,2020,"edge","50",5,20,0,0,"sandy mud","sandy mud",2,2,2,"Ginny Eckert","clam shells measured and collected at site"
"1191","REFU","A",NA,"Port Refugio",55.282137,-133.334028,2020-07-22,2020,"outside","10",1,20,0,0,"sandy mud","sandy mud",2,2,2,"Ginny Eckert","live cockles on transect"
"1192","REFU","A",NA,"Port Refugio",55.282137,-133.334028,2020-07-22,2020,"outside","20",2,20,0,0,"sandy mud","muddy sand",2,3,2.5,"Ginny Eckert","clam shells measured and collected at site"
"1193","REFU","A",NA,"Port Refugio",55.282137,-133.334028,2020-07-22,2020,"outside","30",3,20,0,0,"sandy mud","sandy mud",2,2,2,"Ginny Eckert",""
"1194","REFU","A",NA,"Port Refugio",55.282137,-133.334028,2020-07-22,2020,"outside","40",4,20,0,0,"sandy mud","muddy sand",2,3,2.5,"Ginny Eckert",""
"1195","REFU","A",NA,"Port Refugio",55.282137,-133.334028,2020-07-22,2020,"outside","50",5,20,0,0,"sandy mud","muddy sand",2,3,2.5,"Ginny Eckert",""
"1196","NFEI","A",NA,"North Fish Egg Island",55.49709,-133.17,2020-07-18,2020,"inside","10",1,20,0,0,"muddy sand","muddy sand",3,3,3,"Ginny Eckert",""
"1197","NFEI","A",NA,"North Fish Egg Island",55.49709,-133.17,2020-07-18,2020,"inside","20",2,20,1,0.05,"muddy sand","muddy sand",3,3,3,"Ginny Eckert",""
"1198","NFEI","A",NA,"North Fish Egg Island",55.49709,-133.17,2020-07-18,2020,"inside","30",3,20,0,0,"muddy sand","muddy sand",3,3,3,"Ginny Eckert",""
"1199","NFEI","A",NA,"North Fish Egg Island",55.49709,-133.17,2020-07-18,2020,"inside","40",4,20,1,0.05,"muddy sand","muddy sand",3,3,3,"Ginny Eckert",""
"1200","NFEI","A",NA,"North Fish Egg Island",55.49709,-133.17,2020-07-18,2020,"inside","50",5,20,1,0.05,"muddy sand","muddy sand",3,3,3,"Ginny Eckert",""
"1201","NFEI","A",NA,"North Fish Egg Island",55.49709,-133.17,2020-07-18,2020,"edge","10",1,20,0,0,"sand","muddy sand",4,3,3.5,"Ginny Eckert","live cockles on transect"
"1202","NFEI","A",NA,"North Fish Egg Island",55.49709,-133.17,2020-07-18,2020,"edge","20",2,20,0,0,"sand","muddy sand",4,3,3.5,"Ginny Eckert","cockle 63 whole shell"
"1203","NFEI","A",NA,"North Fish Egg Island",55.49709,-133.17,2020-07-18,2020,"edge","30",3,20,0,0,"sand","muddy sand",4,3,3.5,"Ginny Eckert","macoma nasuta 62 whole shell"
"1204","NFEI","A",NA,"North Fish Egg Island",55.49709,-133.17,2020-07-18,2020,"edge","40",4,20,0,0,"sand","muddy sand",4,3,3.5,"Ginny Eckert",""
"1205","NFEI","A",NA,"North Fish Egg Island",55.49709,-133.17,2020-07-18,2020,"edge","50",5,20,0,0,"sand","muddy sand",4,3,3.5,"Ginny Eckert",""
